title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Playground,182000.0,GAHYEON,Playground,,,XW,2022-06-03,,GAHYEON
화이트 (White),,GAHYEON,,,,,,,GAHYEON
"Every Day, Every Moment",184000.0,"SIYEON, HANDONG, GAHYEON","Every Day, Every Moment",,,XW,2019-07-24,,GAHYEON
피어나,,GAHYEON,Dystopia: Seven Spirits Live Band Set,,,XW,2020-11-07,,GAHYEON
Twenty-three,,GAHYEON,Halloween Midnight Circus,,,KR,2021-10-30,,GAHYEON
Playground,,GAHYEON,Apocalypse: Broken Halloween World Tour,,,KR,2022-10-30,,GAHYEON
이 지금,159000.0,GAHYEON,이 지금,,,XW,2020-04-30,,GAHYEON
월급은 통장을 스칠 뿐,184000.0,GAHYEON,월급은 통장을 스칠 뿐,,,US,2020-07-17,,GAHYEON
Twinkle,,"SU A, HANDONG, GAHYEON",Crossroads: Part 2. Dystopia Concert,,,XW,2021-03-27,,GAHYEON
제주도의 푸른 밤,136000.0,GAHYEON,제주도의 푸른 밤,,,XW,2023-09-06,,GAHYEON
Playground,181293.0,GAHYEON,[Apocalypse : Save us],,,KR,2022-04-12,,GAHYEON
Be Natural,,"YOOHYEON, GAHYEON",Into the Night & Dystopia Concert,,,XW,2020-07-04,,GAHYEON
