title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
A World Without Pain,202027.0,BLACKSWAN,That Karma (pop edition),,,,2023-09-06,,BLACKSWAN
Beep Beep Beep,233000.0,BLACKSWAN,Refresh 7th,,,KR,2017-08-12,,BLACKSWAN
Breathe Heavy,222000.0,BLACKSWAN,Refresh 7th,,,KR,2017-08-12,,BLACKSWAN
Breathe Heavy (Eng ver.),222000.0,BLACKSWAN,Refresh 7th,,,KR,2017-08-12,,BLACKSWAN
Cat & Mouse,165000.0,BLACKSWAN,That Karma,,,XW,2023-05-19,,BLACKSWAN
Cat & Mouse (English version),165307.0,BLACKSWAN,That Karma (pop edition),,,,2023-09-06,,BLACKSWAN
Cat & Mouse (inst.),165000.0,BLACKSWAN,That Karma,,,XW,2023-05-19,,BLACKSWAN
Close to Me,197947.0,BLACKSWAN,Close to Me,,,XW,2021-10-14,,BLACKSWAN
Close to Me (Eng version),197947.0,BLACKSWAN,Close to Me,,,XW,2021-10-14,,BLACKSWAN
DR FEEL GOOD,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
DR FEEL GOOD (English Ver.),,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
DR Feel Good (English ver.),232000.0,BLACKSWAN,"Teddy Riley, the First Expansion in Asia",,,KR,2011-04-06,,BLACKSWAN
DR Feel Good (Korean ver.),209000.0,BLACKSWAN,"Teddy Riley, the First Expansion in Asia",,,KR,2011-04-06,,BLACKSWAN
DR Feel Good (inst.),209000.0,BLACKSWAN,"Teddy Riley, the First Expansion in Asia",,,KR,2011-04-06,,BLACKSWAN
Demonstrate,184000.0,BLACKSWAN,Demonstrate,,,XW,2015-11-05,,BLACKSWAN
Demonstrate,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Demonstrate (Rap Ver.),,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Demonstrate (Rap ver.),194000.0,BLACKSWAN,Demonstrate,,,XW,2015-11-05,,BLACKSWAN
Demonstrate (remix),183038.0,BLACKSWAN,Goodbye RANIA,,,AF,2020-10-16,,BLACKSWAN
Dr. Feel Good,189000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Dr. Feel Good (remix),149628.0,BLACKSWAN,Goodbye RANIA,,,AF,2020-10-16,,BLACKSWAN
Dr. Feel good (Eng ver.),189000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Get Out,187000.0,BLACKSWAN,Demonstrate,,,XW,2015-11-05,,BLACKSWAN
Get Out,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Get Up (SHARK remix),193587.0,BLACKSWAN,Close to Me,,,XW,2021-10-14,,BLACKSWAN
Good Bye,246000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Goodbye,246000.0,BLACKSWAN,Time to Rock da Show,,,KR,2011-11-17,,BLACKSWAN
Goodbye,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Hello,208000.0,BLACKSWAN,Demonstrate,,,XW,2015-11-05,,BLACKSWAN
Hello,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Hello (remix),178935.0,BLACKSWAN,Goodbye RANIA,,,AF,2020-10-16,,BLACKSWAN
Just Go,188000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Just Go,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Just Go (English Ver.),,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Just Go (remix),205755.0,BLACKSWAN,Goodbye RANIA,,,AF,2020-10-16,,BLACKSWAN
Just go (Eng ver.),188000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Karma,195000.0,BLACKSWAN,That Karma,,,XW,2023-05-19,,BLACKSWAN
Karma (English version),195453.0,BLACKSWAN,That Karma (pop edition),,,,2023-09-06,,BLACKSWAN
Karma (inst.),195000.0,BLACKSWAN,That Karma,,,XW,2023-05-19,,BLACKSWAN
Killer,193000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Killer,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Killer (REMIX Ver.),,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Killer (REMIX ver.),194000.0,BLACKSWAN,Start a Fire,,,KR,2016-12-30,,BLACKSWAN
Let Me Dance,211952.0,BLACKSWAN,Goodbye RANIA,,,AF,2020-10-16,,BLACKSWAN
MASQUERADE,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
MASQUERADE (English Ver.),,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Make Me Ah,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Make me ah,239000.0,BLACKSWAN,Start a Fire,,,KR,2016-12-30,,BLACKSWAN
Masquerade,192000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Masquerade (Eng ver.),198000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Masquerade (English ver.),198000.0,BLACKSWAN,"Teddy Riley, the First Expansion in Asia",,,KR,2011-04-06,,BLACKSWAN
Masquerade (inst.),198000.0,BLACKSWAN,"Teddy Riley, the First Expansion in Asia",,,KR,2011-04-06,,BLACKSWAN
No dab,192000.0,BLACKSWAN,Refresh 7th,,,KR,2017-08-12,,BLACKSWAN
Over & Over,214909.0,BLACKSWAN,Goodbye RANIA,,,AF,2020-10-16,,BLACKSWAN
POP POP POP,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Pop Pop Pop,180000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Pop Pop Pop Pop,181000.0,BLACKSWAN,Time to Rock da Show,,,KR,2011-11-17,,BLACKSWAN
Pop Pop Pop Pop (instrumental),181000.0,BLACKSWAN,Time to Rock da Show,,,KR,2011-11-17,,BLACKSWAN
STYLE,202000.0,BLACKSWAN,STYLE,,,KR,2012-09-20,,BLACKSWAN
Secret Party,234000.0,BLACKSWAN,Just Go,,,KR,2013-03-08,,BLACKSWAN
Secret Party,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Start a Fire,216000.0,BLACKSWAN,Start a Fire,,,KR,2016-12-30,,BLACKSWAN
Start a Fire,,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
Start a Fire (Eng ver.),217000.0,BLACKSWAN,Start a Fire,,,KR,2016-12-30,,BLACKSWAN
Start a Fire (English Ver.),,BLACKSWAN,RaNia Legends,,,KR,2017-02,,BLACKSWAN
