recording_id,title,release_date,query_artist_name,retrieved_artist_name
01a099d9-3c61-4d75-a0e5-a232be0a2b6a,Bounce,2008-01-29,GOLF&MIKE,GOLF&MIKE
01c1bbd1-48cf-4111-8aa5-e0289b5ef362,In Ya Hand,2007-09-14,GOLF&MIKE,GOLF&MIKE
09d5bb52-168e-4490-8dd9-304dbe873a5c,상담역,2007-09-14,GOLF&MIKE,GOLF&MIKE
0f8b4a7f-5c67-41e9-99aa-fa95727d143c,ไม่ว่างกำลังเต้น,2005-11-15,GOLF&MIKE,GOLF&MIKE
13ac8397-8969-42bd-adf9-ef68ca99f211,เซ็ง,2008-01-29,GOLF&MIKE,GOLF&MIKE
13bd7576-2726-4945-9028-2b417bcb1470,ニッポン アイニキタヨ ～Golf Mike 日本滞在期～,2007-09-30,GOLF&MIKE,GOLF&MIKE
1586946d-e782-48f7-ae00-f75dd720b5b6,ขอบคุณ...ยังน้อยไป (Korea Version),2008-01-29,GOLF&MIKE,GOLF&MIKE
174fb36a-0eb2-45c3-af74-ffd40c392aca,Happy Birthday กอล์ฟ พิชญะ,2008-01-29,GOLF&MIKE,GOLF&MIKE
179c7eb9-4a0a-4eb2-bf03-1584fb7130c7,Virgin,2006-11-14,GOLF&MIKE,GOLF&MIKE
1addae30-1c18-4a27-aed4-3c7482ec7e1b,ตลกดี,2008-01-29,GOLF&MIKE,GOLF&MIKE
1b0440d8-1edc-49ce-b047-742f05d52b3f,nippon ai ni iku yo (karaoke),2007-06-27,GOLF&MIKE,GOLF&MIKE
2983fafd-a76b-43e2-8d17-3129e576dcfd,In ya hand,2006-11-14,GOLF&MIKE,GOLF&MIKE
2a8177c2-089b-45fd-80e4-161a297b45f4,แค่ครั้งเดียว,2005-11-15,GOLF&MIKE,GOLF&MIKE
2b50dde8-d3f5-4336-8e2d-3f844741a4b9,Just Say Hi...Don't Say Bye,2005-11-15,GOLF&MIKE,GOLF&MIKE
2ba5f9fe-8c69-4935-9f3c-cb3a3747b8b0,ทีละนิด,2005-11-15,GOLF&MIKE,GOLF&MIKE
30bfcdc3-6b65-45e5-8f24-b792dc97bb46,初恋のアリア,2007-08-22,GOLF&MIKE,GOLF&MIKE
363ff77e-74b5-4a1a-9b83-dc344693b29a,My Super Star,2008-12,GOLF&MIKE,GOLF&MIKE
38d827e9-1cf1-4b2a-b179-0fffad02efdb,Fight for You,2007-08-22,GOLF&MIKE,GOLF&MIKE
39c19131-2e60-4c20-92ba-fd8bbf28c9e1,เรื่องเล็กของเธอ,2008-01-29,GOLF&MIKE,GOLF&MIKE
39e10dd5-d58a-44c4-a731-45d3b1670f07,เซ็ง,2006-11-14,GOLF&MIKE,GOLF&MIKE
3b83bf89-7cf3-4ed4-89e2-f74d1bb2f965,Inspiration,2008-12,GOLF&MIKE,GOLF&MIKE
3d3a7e31-f5d2-4f07-b415-1081bd54a55e,ไม่พอดี ไม่ดีพอ,2008-12,GOLF&MIKE,GOLF&MIKE
3dfa1552-e02f-4adc-ac59-18ec1a0b264a,Fight For You (version เกาหลี),2008-01-29,GOLF&MIKE,GOLF&MIKE
4203936c-ac30-4a2d-9953-714264eb56c5,Let's get up,2006-11-14,GOLF&MIKE,GOLF&MIKE
459f6f9c-fa79-4673-90de-04724f7212ea,Let's Get Down,2008-12,GOLF&MIKE,GOLF&MIKE
474488d3-b565-4952-9838-187375250a7c,อย่าเล่นแบบนี้,2008-01-29,GOLF&MIKE,GOLF&MIKE
4a6136b9-7830-44df-968c-0e76e5376e28,เพียงสบตา,2006-11-14,GOLF&MIKE,GOLF&MIKE
4b5ade2e-4efc-435a-a2ea-0217f2835d18,Sexy girl,2006-11-14,GOLF&MIKE,GOLF&MIKE
4d832920-f500-439b-8c3b-f6857531dc8b,อย่าเล่นแบบนี้,2005-11-15,GOLF&MIKE,GOLF&MIKE
51a5a5c8-ff60-419c-93b6-a5167e156969,Let's Get Up,2007-09-14,GOLF&MIKE,GOLF&MIKE
52efa9f9-d1b2-4276-adfc-0722634baed3,Epilogue,2005-11-15,GOLF&MIKE,GOLF&MIKE
5631836a-b1a9-4463-9447-5d4d6f183012,ニッポン アイニイクヨ (Music video),2007-09-30,GOLF&MIKE,GOLF&MIKE
5663e501-59b3-4a46-95f8-1a4337ccc053,สุดตัว,2006-11-14,GOLF&MIKE,GOLF&MIKE
56f70916-2fe1-4442-a8c0-bd727fdf45b0,サヨナラ純情,2007-08-22,GOLF&MIKE,GOLF&MIKE
572c43f8-c68f-4597-9ea2-2f04d240d7b2,ขอบคุณ...ยังน้อยไป,2008-01-29,GOLF&MIKE,GOLF&MIKE
59dd6217-9540-40e0-ad16-fc854d6612db,Bounce,2005-11-15,GOLF&MIKE,GOLF&MIKE
5d119d57-da87-4906-93eb-1944507a62a5,หัวใจจะวาย,2005-11-15,GOLF&MIKE,GOLF&MIKE
5e3bcb19-3f67-422f-8cb4-87b5f1d12b31,ขุมทรัพย์สุดขอบฟ้า,2008-12,GOLF&MIKE,GOLF&MIKE
5f477cc4-0acb-48f6-9f8f-94e64a1eb2f2,ที่ปรึกษา,2008-01-29,GOLF&MIKE,GOLF&MIKE
5f5364d1-fcba-4973-8bc0-c0035a855c59,こころがわり,2007-08-22,GOLF&MIKE,GOLF&MIKE
6164dcfa-00ab-4f80-9758-806f6d9ebc50,Fight For You (한국어),2007-09-14,GOLF&MIKE,GOLF&MIKE
6538067a-814c-401d-b35b-2ea6291375e3,anata ga natsu no mannaka,2007-06-27,GOLF&MIKE,GOLF&MIKE
65809bed-13f9-4e67-9043-e008e6fb822e,僕の場所,2007-08-22,GOLF&MIKE,GOLF&MIKE
694204c8-666a-47e8-9c83-cbc41b314d33,ตลกดี,2005-11-15,GOLF&MIKE,GOLF&MIKE
72ad243c-0b43-4769-a07f-259032cbc1f1,ยิ่งรักยิ่งเจ็บ,2008-12,GOLF&MIKE,GOLF&MIKE
799f0583-3daa-4960-8c1c-3b917518c540,Sexy Girl,2007-09-14,GOLF&MIKE,GOLF&MIKE
