title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Admit,138000,Eric Nam,There And Back Again,,,XW,2022-01-07,,Eric Nam
Any Other Way,168000,Eric Nam,There And Back Again,,,XW,2022-01-07,,Eric Nam
BODY,209000,"Eric Nam, Timbaland",BODY,,,KR,2016-12-03,,Eric Nam
Can't Help Myself,189000,"Eric Nam, LOCO",Can't Help Myself,,,,2016-07-15,,Eric Nam
Come Through,170000,Eric Nam,Before We Begin,,,XW,2019-11-14,,Eric Nam
Congratulations,176000,"Eric Nam, Marc E. Bassy",Before We Begin,,,XW,2019-11-14,,Eric Nam
Don't Call Me,203000,Eric Nam,Honestly,,,KR,2018-04-11,,Eric Nam
Don’t Leave Yet,165000,Eric Nam,Don’t Leave Yet,,,XW,2023-08-11,,Eric Nam
Down For You,186973,Eric Nam,The Other Side,,,AF,2020-07-30,,Eric Nam
Exist,213000,Eric Nam,House on a Hill,,,XW,2023-09-08,,Eric Nam
Good for You,194000,Eric Nam,Interview,,,KR,2016-03-24,,Eric Nam
Good for You (International ver.),193000,Eric Nam,Interview,,,KR,2016-03-24,,Eric Nam
Honestly,206000,Eric Nam,Honestly,,,KR,2018-04-11,,Eric Nam
House on a Hill,198000,Eric Nam,House on a Hill,,,XW,2023-06-28,,Eric Nam
House on a Hill,198000,"Eric Nam, Em Beihold",Don’t Leave Yet,,,XW,2023-08-11,,Eric Nam
How You Been,178666,Eric Nam,The Other Side,,,AF,2020-07-30,,Eric Nam
How'm I Doing,162000,Eric Nam,Before We Begin,,,XW,2019-11-14,,Eric Nam
I Don't Know You Anymore,166000,Eric Nam,There And Back Again,,,XW,2022-01-07,,Eric Nam
I Wish I Wasn’t Me,159000,Eric Nam,House on a Hill,,,XW,2023-09-08,,Eric Nam
Interview,205000,Eric Nam,Interview,,,KR,2016-03-24,,Eric Nam
Lose You,183000,Eric Nam,Honestly,,,KR,2018-04-11,,Eric Nam
Lost On Me,174000,Eric Nam,There And Back Again,,,XW,2022-01-07,,Eric Nam
Love Die Young,203000,Eric Nam,Before We Begin,,,XW,2019-11-14,,Eric Nam
Love Die Young (Korean Version),204573,Eric Nam,The Other Side,,,AF,2020-07-30,,Eric Nam
Love Song,204000,Eric Nam,Cloud 9,,,KR,2013-01-23,,Eric Nam
No Comment,227000,Eric Nam,Interview,,,KR,2016-03-24,,Eric Nam
No Shame,205000,Eric Nam,Before We Begin,,,XW,2019-11-14,,Eric Nam
One Way Lover,181000,Eric Nam,There And Back Again,,,XW,2022-01-07,,Eric Nam
Only for a Moment,239000,Eric Nam,House on a Hill,,,XW,2023-09-08,,Eric Nam
Paradise,206840,Eric Nam,The Other Side,,,AF,2020-07-30,,Eric Nam
Perhaps Love,239000,"Eric Nam, CHEEZE",Your BGM Vol.1,,,XW,2017-09-29,,Eric Nam
Perhaps Love (instrumental),239000,"Eric Nam, CHEEZE",Your BGM Vol.1,,,XW,2017-09-29,,Eric Nam
Potion,212000,"Eric Nam, Woodie Gochild",Honestly,,,KR,2018-04-11,,Eric Nam
Runaway,208000,"Eric Nam, Steve James",Before We Begin,,,XW,2019-11-14,,Eric Nam
Sink or Swim,191000,Eric Nam,House on a Hill,,,XW,2023-09-08,,Eric Nam
Stop the Rain,199000,Eric Nam,Interview,,,KR,2016-03-24,,Eric Nam
The Night,221947,Eric Nam,Encounter (Original Television Soundtrack),,,XW,2019-01-25,,Eric Nam
This Is Not a Love Song,210000,Eric Nam,Honestly,,,KR,2018-04-11,,Eric Nam
Travel - Prologue,69000,Eric Nam,Cloud 9,,,KR,2013-01-23,,Eric Nam
Trouble With You,152640,Eric Nam,The Other Side,,,AF,2020-07-30,,Eric Nam
What If,164000,Eric Nam,There And Back Again,,,XW,2022-01-07,,Eric Nam
Wildfire,196000,Eric Nam,There And Back Again,,,XW,2022-01-07,,Eric Nam
Wonder,162000,Eric Nam,Before We Begin,,,XW,2019-11-14,,Eric Nam
You're Sexy I'm Sexy,187000,Eric Nam,Before We Begin,,,XW,2019-11-14,,Eric Nam
undefined,171000,Eric Nam,House on a Hill,,,XW,2023-09-08,,Eric Nam
괜찮아 괜찮아,207000,Eric Nam,괜찮아 괜찮아,,,KR,2015-03-05,,Eric Nam
괜찮아 괜찮아 (Inst.),207000,Eric Nam,괜찮아 괜찮아,,,KR,2015-03-05,,Eric Nam
녹여줘,230000,Eric Nam,녹여줘,,,KR,2014-12-10,,Eric Nam
녹여줘 (Inst.),230000,Eric Nam,녹여줘,,,KR,2014-12-10,,Eric Nam
멋진남자,208000,Eric Nam,식샤를 합시다 OST Part 2,,,KR,2013-12-19,,Eric Nam
멋진남자 (Inst.),208000,Eric Nam,식샤를 합시다 OST Part 2,,,KR,2013-12-19,,Eric Nam
봄인가 봐 (Spring Love),198000,"Eric Nam, WENDY",봄인가 봐 (Spring Love),,,KR,2016-03-04,,Eric Nam
봄인가 봐 (Spring Love) (inst.),198000,"Eric Nam, WENDY",봄인가 봐 (Spring Love),,,KR,2016-03-04,,Eric Nam
신기루,242000,Eric Nam,Cloud 9,,,KR,2013-01-23,,Eric Nam
우우 (Ooh Ooh),195000,"Eric Nam, 호야",우우 (Ooh Ooh),,,KR,2014-04-08,,Eric Nam
우우 (Ooh Ooh) (Inst.),195000,Eric Nam,우우 (Ooh Ooh),,,KR,2014-04-08,,Eric Nam
"유후 (You, Who?)",219000,"Eric Nam, JEON SOMI","유후 (You, Who?)",,,KR,2017-03-09,,Eric Nam
"유후 (You, Who?) (inst.)",219000,"Eric Nam, JEON SOMI","유후 (You, Who?)",,,KR,2017-03-09,,Eric Nam
지우고 살아,259000,Eric Nam,Cloud 9,,,KR,2013-01-23,,Eric Nam
천국의 문 (Heaven's Door),204000,Eric Nam,Cloud 9,,,KR,2013-01-23,,Eric Nam
