title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Anymore,198000,JEON SOMI,XOXO,,,KR,2021-10-29,,JEON SOMI
Ex‐Mas,216564,"JEON SOMI, BIG Naughty",Ex‐Mas,,,KR,2023-12-12,,JEON SOMI
"꽃, 바람 그리고 너",200000,"기희현, JEON SOMI, CHUNG HA, CHOI YOOJUNG","꽃, 바람 그리고 너",,,KR,2016-08-29,,JEON SOMI
"유후 (You, Who?) (inst.)",219000,"Eric Nam, JEON SOMI","유후 (You, Who?)",,,KR,2017-03-09,,JEON SOMI
개별로,203603,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
어질어질 (Outta My Head),188000,JEON SOMI,BIRTHDAY,,,KR,2019-06-13,,JEON SOMI
자두 (Pisces),167544,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
자두 (Pisces),168000,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
"유후 (You, Who?)",219000,"Eric Nam, JEON SOMI","유후 (You, Who?)",,,KR,2017-03-09,,JEON SOMI
개별로,204000,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
Watermelon,183000,JEON SOMI,XOXO,,,KR,2021-10-29,,JEON SOMI
금금금,149432,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
The Way,165213,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
Fast Forward,161000,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
개별로,203603,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
Fast Forward,160578,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
금금금,149000,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
The Way,165000,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
DUMB DUMB,149000,JEON SOMI,DUMB DUMB,,,AL,2021-08-02,,JEON SOMI
XOXO,208000,JEON SOMI,XOXO,,,KR,2021-10-29,,JEON SOMI
Don’t Let Me Go,179000,"JEON SOMI, 기리보이",XOXO,,,KR,2021-10-29,,JEON SOMI
11월부터 2월까지,183000,"JUN. K, JEON SOMI",나의 20대,,,KR,2017-11-27,,JEON SOMI
What You Waiting For,175000,JEON SOMI,What You Waiting For,,,KR,2020-07-22,,JEON SOMI
개별로,204000,JEON SOMI,GAME PLAN,,,,2023-08-07,,JEON SOMI
BIRTHDAY,185000,JEON SOMI,BIRTHDAY,,,KR,2019-06-13,,JEON SOMI
