title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Gorilla (Japanese Ver.) MV,,PENTAGON,Gorilla,,,JP,2017-03-29,,PENTAGON
Gorilla,185000.0,PENTAGON,PENTAGON,,,KR,2016-10-10,,PENTAGON
THE BLACK HALL,189000.0,PENTAGON,Universe : The Black Hall,,,XW,2020-02-12,,PENTAGON
Baby I Love you,191000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,,PENTAGON
Round 1 (Bonus Track),234000.0,PENTAGON,Genie:Us,,,US,2019-03-27,,PENTAGON
Smile,213000.0,PENTAGON,Pentagon - EP,,,XW,2016-10-01,,PENTAGON
It’s Over,228000.0,PENTAGON,Demo_01 (EP),,,XW,2017-08-09,,PENTAGON
Follow (PENTAGON Version),240400.0,PENTAGON,"Road to Kingdom (Your Song), Pt. 2",,,US,2020-06-12,,PENTAGON
Thumbs Up!,226000.0,PENTAGON,Thumbs Up!,,,KR,2018-09-10,,PENTAGON
Beautiful Goodbye,202000.0,PENTAGON,WE:TH,,,KR,2020-10-12,,PENTAGON
SEASONS,211000.0,PENTAGON,Happiness / Sha La La,,,JP,2019-08-21,,PENTAGON
Gorilla (Japanese Ver.),185000.0,PENTAGON,Gorilla,,,XW,2017-03-22,,PENTAGON
Round 2 (Bonus Track),194000.0,PENTAGON,SUM(ME:R),,,US,2019-07-17,,PENTAGON
Pretty Boys,222000.0,PENTAGON,Demo_02,,,US,2017-11-22,,PENTAGON
LOVE,,PENTAGON,Violet,,,JP,2018-01-17,,PENTAGON
Paradise,214000.0,PENTAGON,WE:TH,,,KR,2020-10-12,,PENTAGON
Humph!,192000.0,PENTAGON,SUM(ME:R),,,US,2019-07-17,,PENTAGON
Upgrade,208000.0,"HyunA, 조권, BTOB, CLC, PENTAGON, 유선호, (G)I‐DLE",ONE,,,KR,2018-06-17,,PENTAGON
Pentagon,205000.0,PENTAGON,Pentagon - EP,,,XW,2016-10-01,,PENTAGON
Basquiat,,PENTAGON,Road to Kingdom < FINAL Comeback >,,,KR,2020-06-18,,PENTAGON
1+1,177000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,,PENTAGON
Worship U,198000.0,PENTAGON,Universe : The Black Hall,,,XW,2020-02-12,,PENTAGON
Round 1,,PENTAGON,Genie:us,,,KR,2019-03-27,,PENTAGON
Nostalgia,183000.0,PENTAGON,WE:TH,,,KR,2020-10-12,,PENTAGON
Pretty Pretty (Japanese Ver.),188000.0,PENTAGON,Gorilla,,,XW,2017-03-22,,PENTAGON
UP!UP!UP!,,PENTAGON,Violet,,,JP,2018-01-17,,PENTAGON
Dear Friend,226000.0,PENTAGON,COSMO,,,JP,2019-02-13,,PENTAGON
Eternal Flame,226000.0,PENTAGON,Eternal Flame,,,KR,2020-12-18,,PENTAGON
Daisy,189000.0,PENTAGON,WE:TH,,,KR,2020-10-12,,PENTAGON
Fantasystic,193000.0,PENTAGON,SUM(ME:R),,,US,2019-07-17,,PENTAGON
& You,304000.0,PENTAGON,COSMO,,,JP,2019-02-13,,PENTAGON
"Someday (song by 진호, 후이)",237000.0,PENTAGON,Universe : The Black Hall,,,XW,2020-02-12,,PENTAGON
HAPPINESS,204000.0,PENTAGON,Happiness / Sha La La,,,JP,2019-08-21,,PENTAGON
WAKE UP,,PENTAGON,Violet,,,JP,2018-01-17,,PENTAGON
Love Is Pain,185000.0,PENTAGON,Love Is Pain,,,XW,2023-09-08,,PENTAGON
Gorilla,185000.0,PENTAGON,Pentagon - EP,,,XW,2016-10-01,,PENTAGON
Round 2,194146.0,PENTAGON,SUM(ME:R),,,KR,2019-07-17,,PENTAGON
"""Bad""",205000.0,PENTAGON,IN:VITE U,,,KR,2022-01-24,,PENTAGON
RUNAWAY,205000.0,PENTAGON,Demo_02,,,US,2017-11-22,,PENTAGON
Nothing,213000.0,PENTAGON,CEREMONY,,,KR,2017-06-12,,PENTAGON
10초 전,173000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,,PENTAGON
Nothing,213000.0,PENTAGON,Ceremony - EP,,,XW,2017-09-10,,PENTAGON
DO or NOT,188000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,,PENTAGON
Special Christmas (inst.),227000.0,"HyunA, 장현승, BTOB, 노지훈, CLC, PENTAGON",2016 United Cube Project Part 1,,,KR,2016-12-16,,PENTAGON
Smile,213000.0,PENTAGON,PENTAGON,,,KR,2016-10-10,,PENTAGON
Beautiful (Japanese ver.),,PENTAGON,Violet,,,JP,2018-01-17,,PENTAGON
